direccion,id_dpto,departamen,id_prov,provincia,id_dist,distrito,cod_cpnp,comisaria,id_materia,materia,id_tipo,tipo,id_subtipo,subtipo,id_modalidad,modalidad,AÑO_HECHO,MES_HECHO,DIA_HECHO,TURNO_HECH,time,estado,x,y
AV. FAUCETT CON DOS DE MAYO,07,CALLAO,0701,CALLAO,070101,CALLAO,6020,CPNP SARITA COLONIA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050201,ROBO,2018,1,7,tarde,"1/7/2018, 5:30 PM",1,-8585209.82147052,-1345288.9093790983
"Calle 20, mz e6 lt 02- sapotal 2da etapa - santa anita , Perú",15,LIMA,1501,LIMA,150137,SANTA ANITA,2120,CPNP SANTA ANITA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,6,noche,"1/6/2018, 10:30 PM",1,-8566159.221750658,-1350408.400539051
"Av 2 de Mayo 212, Callao , Perú",07,CALLAO,0701,CALLAO,070101,CALLAO,6000,CPNP CALLAO,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050201,ROBO,2018,1,7,tarde,"1/7/2018, 3:30 PM",1,-8587511.569349637,-1352632.9745711244
INTERSECCION DE LAS CALLES 07DE JULIO CON 20 DE SETIEMBRE FLORENCIA DE MORA,13,LA LIBERTAD,1301,TRUJILLO,130103,FLORENCIA DE MORA,1123,CPNP FLORENCIA DE MORA,1,FUERO COMUN,101,"VIDA, EL CUERPO Y LA SALUD (DELITO)",10101,HOMICIDIO,1010124,HOMICIDIO POR PAF,2018,1,7,tarde,"1/7/2018, 1:30 PM",1,-8797288.813521437,-902656.7272710227
FIZTCARRALD,02,ANCASH,0201,HUARAZ,020101,HUARAZ,4801,CPNP HUARAZ,1,FUERO COMUN,104,LIBERTAD (DELITO),10409,VIOLACION DE LA LIBERTAD SEXUAL,1040901,VIOLACION SEXUAL,2018,1,7,mañana,"1/7/2018, 6:30 AM",1,-8630447.056902658,-1065198.5117858266
AMRICA NORTE INMEDIACIONES DEL OPEN PLAZA,13,LA LIBERTAD,1301,TRUJILLO,130101,TRUJILLO,1082,CPNP LA NORIA,1,FUERO COMUN,101,"VIDA, EL CUERPO Y LA SALUD (DELITO)",10103,LESIONES,1010311,LESIONES LEVES,2018,1,7,noche,"1/7/2018, 8:20 PM",1,-8796844.537433684,-904136.8610042969
calle cascaparo,08,CUSCO,0801,CUSCO,080101,CUSCO,3475,CPNP CUSCO,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,7,tarde,"1/7/2018, 12:30 PM",1,-8013074.315055582,-1519368.5371243928
CONDORCANQUI  CON AGIPTO,13,LA LIBERTAD,1301,TRUJILLO,130105,LA ESPERANZA,1113,CPNP JERUSALEN WICHANZAO,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,7,noche,"1/7/2018, 8:00 PM",1,-8799737.285721436,-901544.6348630307
AV. AVIACION CON AV. ANGAMOS - SAN BORJA,15,LIMA,1501,LIMA,150130,SAN BORJA,2195,CPNP SAN BORJA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,7,noche,"1/7/2018, 8:30 PM",1,-8571606.84686236,-1358416.774283164
Av. Marginal -ancon,15,LIMA,1501,LIMA,150102,ANCON,1850,CPNP ANCON,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,5,noche,"1/5/2018, 10:20 PM",1,-8590453.72645942,-1320240.218344779
"Jirón Zepita 582-600, Cercado de Lima 15001, Perú",15,LIMA,1501,LIMA,150101,LIMA,1995,CPNP ALFONSO UGARTE,1,FUERO COMUN,118,ADMINISTRACION PUBLICA (DELITO),11801,COMETIDOS POR PARTICULARES,1180109,DESOBEDIENCIA O RESISTENCIA A LA AUTORIDAD,2018,1,7,tarde,"1/7/2018, 12:30 PM",1,-8576143.684620826,-1351329.8457720366
carretera de ingreso a Naplo Pucusana,15,LIMA,1501,LIMA,150124,PUCUSANA,2316,CPNP PUCUSANA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050119,HURTO DE VEHICULO,2018,1,7,tarde,"1/7/2018, 3:30 PM",1,-8548635.524471663,-1400326.8112834382
YERBATEROS,15,LIMA,1501,LIMA,150110,COMAS,1880,CPNP LA PASCANA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,7,madrugada,"1/7/2018, 12:00 AM",1,-8577560.947938623,-1337740.7715784742
"Calle Belisario Suárez 481, Santa Anita, Perú",15,LIMA,1501,LIMA,150137,SANTA ANITA,2120,CPNP SANTA ANITA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050204,ROBO AGRAVADO A MANO ARMADA,2018,1,7,noche,"1/7/2018, 8:30 PM",1,-8568506.674518382,-1351526.2921192967
chalet 37-d unidad vecinal nro. 3,15,LIMA,1501,LIMA,150101,LIMA,2010,CPNP UNIDAD VECINAL 3,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050119,HURTO DE VEHICULO,2018,1,7,noche,"1/7/2018, 6:00 PM",1,-8580732.78532175,-1351552.4823746947
AVENIDAS JUAN LECAROS Y SAENZ PEÑA,15,LIMA,1501,LIMA,150125,PUENTE PIEDRA,1815,CPNP PUENTE PIEDRA,1,FUERO COMUN,112,SEGURIDAD PUBLICA (DELITO),11201,PELIGRO COMUN,1120102,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2018,1,7,mañana,"1/7/2018, 6:40 AM",1,-8580381.87289092,-1329922.165441785
JR. JHON KENNEDY CDRA.6 VMT,15,LIMA,1501,LIMA,150143,VILLA MARIA DEL TRIUNFO,2280,CPNP VILLA MARIA DEL TRIUNFO,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050215,ROBO AGRAVADO,2018,1,7,noche,"1/7/2018, 8:45 PM",1,-8563778.971589271,-1363817.1356468163
AV. SAN LUIS N° 2288 - SAN BORJA,15,LIMA,1501,LIMA,150130,SAN BORJA,2195,CPNP SAN BORJA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,6,noche,"1/6/2018, 9:00 PM",1,-8571055.781987084,-1356781.877576445
JR. PIEDRECILLAS MZ. N LT.36 S.J.L,15,LIMA,1501,LIMA,150132,SAN JUAN DE LURIGANCHO,2090,CPNP CANTO REY,1,FUERO COMUN,103,FAMILIA (DELITO),10303,ATENTADOS CONTRA LA PATRIA POTESTAD,1030302,INDUCCION A LA FUGA DE MENOR,2018,1,5,tarde,"1/5/2018, 3:00 PM",1,-8570931.048497654,-1342172.657466059
AV. SAN LORENZO Y AV. MÁRQUEZ DE LA BULA,15,LIMA,1501,LIMA,150108,CHORRILLOS,2240,CPNP MATEO PUMACAHUA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050107,HURTO AGRAVADO,2018,1,6,tarde,"1/6/2018, 5:40 PM",1,-8572465.031080786,-1367071.6494774865
MZ T-3 LT 19 SECTOR MIGUEL GRAU PAMPLONA ALTA.,15,LIMA,1501,LIMA,150133,SAN JUAN DE MIRAFLORES,2255,CPNP PAMPLONA I,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050215,ROBO AGRAVADO,2018,1,7,tarde,"1/7/2018, 4:30 PM",1,-8568454.546049874,-1363225.1215139008
AV. MICAELA BASTIDAS Y AV. ARRIBA PERU,15,LIMA,1501,LIMA,150142,VILLA EL SALVADOR,2270,CPNP VILLA EL SALVADOR,1,FUERO COMUN,112,SEGURIDAD PUBLICA (DELITO),11201,PELIGRO COMUN,1120102,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2018,1,7,tarde,"1/7/2018, 2:40 PM",1,-8565606.1585792,-1369448.9037395557
OVALO DE LA MUJER AV. VELASCO VILLA EL SALVADOR,15,LIMA,1501,LIMA,150142,VILLA EL SALVADOR,2270,CPNP VILLA EL SALVADOR,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050201,ROBO,2018,1,7,noche,"1/7/2018, 8:40 PM",1,-8564900.393007575,-1369418.6303851285
"FRONTIS DEL INMUEBLE SITO EN LA ASOCIACION DE VIVIENDA AMPLIACION LAS CUMBRES MZ. A LOTE 04, DISTRIT",15,LIMA,1501,LIMA,150109,CIENEGUILLA,2155,CPNP CIENEGUILLA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,7,noche,"1/7/2018, 8:00 PM",1,-8544520.855529318,-1356500.9369371673
Av. Defensores Del Morro  Cdra.10 Ref. Penal Santa Mónica - Chorrillos,15,LIMA,1501,LIMA,150120,MAGDALENA DEL MAR,1975,CPNP MAGDALENA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050107,HURTO AGRAVADO,2018,1,6,noche,"1/6/2018, 9:30 PM",1,-8579393.044118099,-1356002.2586033666
FRONTIS PARQUE SINCHI ROCA (AV. UNIVERSITARIA),15,LIMA,1501,LIMA,150110,COMAS,1880,CPNP LA PASCANA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050119,HURTO DE VEHICULO,2018,1,7,noche,"1/7/2018, 6:00 PM",1,-8576980.394530242,-1336861.0492477072
Jr. Daniel Alcides Carrión Nro. 838 - Magdalena del Mar,15,LIMA,1501,LIMA,150120,MAGDALENA DEL MAR,1975,CPNP MAGDALENA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,6,noche,"1/6/2018, 7:30 PM",1,-8578666.317086358,-1355866.931624866
"Vargas Machuca 310, Santa Anita, Perú",15,LIMA,1501,LIMA,150137,SANTA ANITA,2120,CPNP SANTA ANITA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050107,HURTO AGRAVADO,2018,1,7,mañana,"1/7/2018, 9:00 AM",1,-8568613.566944348,-1351667.2228578853
Circuito de Playas - MIRAFLORES,15,LIMA,1501,LIMA,150122,MIRAFLORES,2215,CPNP MIRAFLORES,1,FUERO COMUN,104,LIBERTAD (DELITO),10409,VIOLACION DE LA LIBERTAD SEXUAL,1040912,TENTATIVA DE VIOLACION SEXUAL,2018,1,7,tarde,"1/7/2018, 12:00 PM",1,-8575764.373808661,-1360231.692308678
"avenida villa del mar y avenida alamos, sector 02 grupo 16 y 17 villa el salvador",15,LIMA,1501,LIMA,150142,VILLA EL SALVADOR,2270,CPNP VILLA EL SALVADOR,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050201,ROBO,2018,1,7,noche,"1/7/2018, 8:40 PM",1,-8565093.521192148,-1370325.773591862
HUALLAGA (GALLERA HUALLAGA) URB. EL MOLINO,13,LA LIBERTAD,1301,TRUJILLO,130101,TRUJILLO,1082,CPNP LA NORIA,1,FUERO COMUN,101,"VIDA, EL CUERPO Y LA SALUD (DELITO)",10103,LESIONES,1010316,LESIONES,2018,1,6,madrugada,"1/6/2018, 12:00 AM",1,-8796552.43508984,-905131.2897687894
Carretera Panamericana Norte Km 1077 - Tambogrande a las Lomas,20,PIURA,2001,PIURA,200114,TAMBO GRANDE,0615,CPNP TAMBOGRANDE,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,7,tarde,"1/7/2018, 5:20 PM",1,-8943497.624973124,-549429.1183688142
CALLE LOS  CANCHIS 281 (DISCOTECA CHACRA HOUSE),15,LIMA,1501,LIMA,150108,CHORRILLOS,2235,CPNP VILLA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10506,ESTAFA Y OTRAS DEFRAUDACIONES,1050601,ESTAFA,2018,1,7,madrugada,"1/7/2018, 5:00 AM",1,-8571811.563405931,-1368276.8527966305
ruta c y av. Mariátegui  VILLA EL SALVADOR,15,LIMA,1501,LIMA,150142,VILLA EL SALVADOR,2275,CPNP URBANIZACION PACHACAMAC,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050201,ROBO,2018,1,2,noche,"1/2/2018, 11:00 PM",1,-8565058.711587377,-1371434.4944294721
Av. Comandante Espinar Cdra. 05- Magdalena del Mar.,15,LIMA,1501,LIMA,150120,MAGDALENA DEL MAR,1975,CPNP MAGDALENA,1,FUERO COMUN,101,"VIDA, EL CUERPO Y LA SALUD (DELITO)",10103,LESIONES,1010316,LESIONES,2018,1,7,mañana,"1/7/2018, 11:15 AM",1,-8579866.574968036,-1356591.763918583
JR. SAN MARTIN NRO. 719 DPTO. 101,15,LIMA,1501,LIMA,150120,MAGDALENA DEL MAR,1975,CPNP MAGDALENA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10506,ESTAFA Y OTRAS DEFRAUDACIONES,1050601,ESTAFA,2018,1,6,noche,"1/6/2018, 9:00 PM",1,-8579393.044118099,-1356002.2586033666
HÚSARES DE JUNIN ALTURA DE BELLAS ARTES,13,LA LIBERTAD,1301,TRUJILLO,130101,TRUJILLO,1085,CPNP AYACUCHO,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,2,noche,"1/2/2018, 7:40 PM",1,-8798216.995435672,-907493.3143984397
BALTA NRO. 2259 - URRUNAGA,14,LAMBAYEQUE,1401,CHICLAYO,140105,JOSE LEONARDO ORTIZ,0804,CPNP JOSE LEONARDO ORTIZ,1,FUERO COMUN,101,"VIDA, EL CUERPO Y LA SALUD (DELITO)",10103,LESIONES,1010303,LESIONES LEVES POR VIOLENCIA FAMILIAR,2018,1,7,noche,"1/7/2018, 8:00 PM",1,-8887373.220889967,-753661.1410360422
JR. REAL NRO. 105 - URB PROLONGACION BENAVIDES,15,LIMA,1501,LIMA,150140,SANTIAGO DE SURCO,2205,CPNP SURCO,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050119,HURTO DE VEHICULO,2018,1,7,noche,"1/7/2018, 6:30 PM",1,-8570689.696709666,-1361828.6521274552
av. vallejo y pastor sevilla ves,15,LIMA,1501,LIMA,150142,VILLA EL SALVADOR,2270,CPNP VILLA EL SALVADOR,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050201,ROBO,2018,1,4,tarde,"1/4/2018, 5:00 PM",1,-8565093.521192148,-1370325.773591862
"Antigua Panamericana Sur 1118, Punta Hermosa, Perú",15,LIMA,1501,LIMA,150126,PUNTA HERMOSA,2308,CPNP PUNTA HERMOSA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,6,madrugada,"1/6/2018, 5:00 AM",1,-8552229.25459857,-1382791.6883746113
JR. CAJAMARCA Y JR. CHICLAYO,15,LIMA,1501,LIMA,150135,SAN MARTIN DE PORRES,1930,CPNP BARBONCITOS,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050201,ROBO,2018,1,7,noche,"1/7/2018, 8:50 PM",1,-8581789.808414627,-1348649.0118113612
AA.HH ÑACARA S/N- CHULUCANAS,20,PIURA,2004,MORROPON,200401,CHULUCANAS,0636,CPNP CHULUCANAS,1,FUERO COMUN,104,LIBERTAD (DELITO),10401,VIOLACION DE LA LIBERTAD PERSONAL,1040105,TRATA DE PERSONAS,2018,1,7,noche,"1/7/2018, 9:00 PM",1,-8923326.310602402,-567768.2203753019
LAS DELICIAS- MOCHE,13,LA LIBERTAD,1301,TRUJILLO,130107,MOCHE,1098,CPNP MOCHE,1,FUERO COMUN,101,"VIDA, EL CUERPO Y LA SALUD (DELITO)",10103,LESIONES,1010316,LESIONES,2018,1,1,mañana,"1/1/2018, 6:25 AM",1,-8795680.135559984,-913641.8381918997
CALLE PROLONGACION LIBERTAD MZ I LOTE 16 AA.HH LUIS ALBERTO SANCHEZ,13,LA LIBERTAD,1301,TRUJILLO,130109,SALAVERRY,1108,CPNP SALAVERRY,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,7,noche,"1/7/2018, 7:00 PM",1,-8791668.069792302,-917540.1069743927
PLAZA NORTE,15,LIMA,1501,LIMA,150110,COMAS,1880,CPNP LA PASCANA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,7,noche,"1/7/2018, 8:45 PM",1,-8577560.947938623,-1337740.7715784742
INTERSECCION DE LA AV. AREQUIPA  CON RISSO,15,LIMA,1501,LIMA,150116,LINCE,2211,CPNP LINCE,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050201,ROBO,2018,1,6,mañana,"1/6/2018, 6:00 AM",1,-8575424.237104539,-1355464.620033856
jiron america cruce con el jiron hipolito unanue,15,LIMA,1501,LIMA,150115,LA VICTORIA,2035,CPNP APOLO,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050201,ROBO,2018,1,7,tarde,"1/7/2018, 3:00 PM",1,-8573414.174455134,-1354068.598229676
inmediaciones de tiendas macko av jorge chavez,15,LIMA,1501,LIMA,150140,SANTIAGO DE SURCO,2205,CPNP SURCO,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050201,ROBO,2018,1,7,noche,"1/7/2018, 7:30 PM",1,-8572605.08213215,-1362724.2717199202
CALLE SALAVERRY NRO. 405-A VALLECITO,04,AREQUIPA,0401,AREQUIPA,040101,AREQUIPA,4068,CPNP PALACIO VIEJO,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050107,HURTO AGRAVADO,2018,1,7,madrugada,"1/7/2018, 5:30 AM",1,-7963937.602388761,-1851707.5326665742
CDRA. 24 AV MEXICO,15,LIMA,1501,LIMA,150115,LA VICTORIA,2035,CPNP APOLO,1,FUERO COMUN,104,LIBERTAD (DELITO),10409,VIOLACION DE LA LIBERTAD SEXUAL,1040909,ACTOS CONTRA EL PUDOR,2018,1,7,mañana,"1/7/2018, 6:50 AM",1,-8573414.174455134,-1354068.598229676
AV. JOSE GRANDA CUADRA 24 URB. CONDEVILLA,15,LIMA,1501,LIMA,150101,LIMA,1995,CPNP ALFONSO UGARTE,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,7,noche,"1/7/2018, 8:40 PM",1,-8576360.144591436,-1350986.4201658403
Centro Comercial Real Plaza Salaverry (Tiendas SARA).,15,LIMA,1501,LIMA,150113,JESUS MARIA,1955,CPNP JESUS MARIA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,7,noche,"1/7/2018, 6:30 PM",1,-8576446.406064853,-1354248.4393166855
AV. SALVADOR ALLENDE CON SAN JOSE,15,LIMA,1501,LIMA,150143,VILLA MARIA DEL TRIUNFO,2280,CPNP VILLA MARIA DEL TRIUNFO,1,FUERO COMUN,112,SEGURIDAD PUBLICA (DELITO),11201,PELIGRO COMUN,1120102,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2018,1,7,mañana,"1/7/2018, 6:50 AM",1,-8566165.116006376,-1364538.7642484347
interior  del HOSTAL AVENTURA ubicado en marco polo con tomas valle-smp,15,LIMA,1501,LIMA,150135,SAN MARTIN DE PORRES,1810,CPNP SOL DE ORO,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,7,mañana,"1/7/2018, 9:30 AM",1,-8582385.645989094,-1343609.5822433783
"San Martin 204, Arequipa, Perú",04,AREQUIPA,0401,AREQUIPA,040112,PAUCARPATA,4084,CPNP JUAN DE DIOS COLCA APAZA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050201,ROBO,2018,1,7,noche,"1/7/2018, 9:30 PM",1,-7959208.556612627,-1853361.707940373
C.C.REAL PLAZA SALAVERRY TIENDA plaza vea,15,LIMA,1501,LIMA,150113,JESUS MARIA,1955,CPNP JESUS MARIA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,5,noche,"1/5/2018, 9:30 PM",1,-8577405.01159592,-1355911.0690783926
FRANCISCO IBAÑEZ,24,TUMBES,2401,TUMBES,240101,TUMBES,5806,CPNP EL TABLAZO,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050205,ROBO AGRAVADO EN BANDA,2018,1,7,noche,"1/7/2018, 9:00 PM",1,-8955997.278712183,-397640.76297701645
CALLE TACNA N° 305- CHULUCANAS,20,PIURA,2004,MORROPON,200401,CHULUCANAS,0636,CPNP CHULUCANAS,1,FUERO COMUN,101,"VIDA, EL CUERPO Y LA SALUD (DELITO)",10103,LESIONES,1010316,LESIONES,2018,1,7,noche,"1/7/2018, 10:10 PM",1,-8923814.836187748,-568496.5471116601
Av. Huancavelica-San Genaro,15,LIMA,1501,LIMA,150108,CHORRILLOS,2240,CPNP MATEO PUMACAHUA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050201,ROBO,2018,1,7,noche,"1/7/2018, 10:00 PM",1,-8572465.031080786,-1367071.6494774865
"Huánuco, Perú",24,TUMBES,2403,ZARUMILLA,240302,AGUAS VERDES,5822,CPNP AGUAS VERDES,1,FUERO COMUN,101,"VIDA, EL CUERPO Y LA SALUD (DELITO)",10103,LESIONES,1010311,LESIONES LEVES,2018,1,7,noche,"1/7/2018, 7:10 PM",1,-8932779.602280857,-387895.0579194579
CHICLAYO NRO. 209 URB. ARANJUEZ,13,LA LIBERTAD,1301,TRUJILLO,130101,TRUJILLO,1082,CPNP LA NORIA,1,FUERO COMUN,101,"VIDA, EL CUERPO Y LA SALUD (DELITO)",10103,LESIONES,1010316,LESIONES,2018,1,7,tarde,"1/7/2018, 4:30 PM",1,-8795737.910375705,-905180.8768496313
AV. EMANCIPACION CUADRA NRO. 406,15,LIMA,1501,LIMA,150101,LIMA,1997,CPNP MONSERRATE,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,7,noche,"1/7/2018, 7:35 PM",1,-8575667.848678194,-1351047.7838530748
CALLE ESPAÑOLA  MZ G8 LT 6 LOA CEDROS DE VILLA,15,LIMA,1501,LIMA,150108,CHORRILLOS,2240,CPNP MATEO PUMACAHUA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050201,ROBO,2018,1,6,madrugada,"1/6/2018, 1:00 AM",1,-8572465.031080786,-1367071.6494774865
AV RETABLO CON COOP. PRIMAVERA,15,LIMA,1501,LIMA,150110,COMAS,1885,CPNP SANTA LUZMILA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050119,HURTO DE VEHICULO,2018,1,7,tarde,"1/7/2018, 4:00 PM",1,-8577566.847871639,-1336911.6330858974
av. republica de chile / av. 28 de julio,15,LIMA,1501,LIMA,150113,JESUS MARIA,1955,CPNP JESUS MARIA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,7,tarde,"1/7/2018, 2:00 PM",1,-8575822.5827704,-1353241.8870169967
av. el sol y av. pastor sevilla ves,15,LIMA,1501,LIMA,150142,VILLA EL SALVADOR,2270,CPNP VILLA EL SALVADOR,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050201,ROBO,2018,1,7,noche,"1/7/2018, 9:00 PM",1,-8565093.521192148,-1370325.773591862
"JR. ANDRES AVELINO CACERES NRO.3851, URB. CONDEVILLA",15,LIMA,1501,LIMA,150101,LIMA,1995,CPNP ALFONSO UGARTE,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050216,TENTATIVA DE ROBO,2018,1,5,mañana,"1/5/2018, 7:30 AM",1,-8576360.144591436,-1350986.4201658403
AUTOPISTA RAMIRO PRIALE EN SENTIDO DE OESTE A ESTE KM. 9.5,15,LIMA,1501,LIMA,150118,LURIGANCHO,2170,CPNP HUACHIPA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050215,ROBO AGRAVADO,2018,1,7,noche,"1/7/2018, 10:00 PM",1,-8562472.526045322,-1346078.9985401824
PARQUE AMERICA SAN JUAN DE MIRAFLORES,15,LIMA,1501,LIMA,150133,SAN JUAN DE MIRAFLORES,2240,CPNP MATEO PUMACAHUA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050201,ROBO,2018,1,7,noche,"1/7/2018, 10:10 PM",1,-8569256.97033536,-1366820.405897049
AV. 13 DE ENERO 1711-SJL,15,LIMA,1501,LIMA,150132,SAN JUAN DE LURIGANCHO,2080,CPNP LA HUAYRONA,1,FUERO COMUN,104,LIBERTAD (DELITO),10409,VIOLACION DE LA LIBERTAD SEXUAL,1040911,ACTOS CONTRA EL PUDOR DE MENORES,2018,1,5,madrugada,"1/5/2018, 2:30 AM",1,-8571900.986352883,-1346113.1636636052
CURVA DE AA.HH. JOSE CARLOS MARIATEGUI - CRUCE AV. AMPLIACION CON AV. DEL MERCADO,15,LIMA,1501,LIMA,150132,SAN JUAN DE LURIGANCHO,2090,CPNP CANTO REY,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,7,noche,"1/7/2018, 9:00 PM",1,-8570931.048497654,-1342172.657466059
PIURA REF. POR INKAFARMA,24,TUMBES,2401,TUMBES,240101,TUMBES,5800,CPNP SAN JOSE,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050107,HURTO AGRAVADO,2018,1,7,noche,"1/7/2018, 9:30 PM",1,-8956697.322461987,-397477.92069225095
ENTRADA A HORACIO ZEVALLOS GAMES - ATE.,15,LIMA,1501,LIMA,150103,ATE,2135,CPNP HUAYCAN,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050201,ROBO,2018,1,6,mañana,"1/6/2018, 11:00 AM",1,-8553582.941128789,-1347966.9916675836
calle tacna y huanuco,20,PIURA,2001,PIURA,200101,PIURA,0600,CPNP PIURA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050215,ROBO AGRAVADO,2018,1,7,noche,"1/7/2018, 10:20 PM",1,-8975260.738107692,-579012.4701161789
AV. DOS DE MAYO Nº1830-DPTO1301,15,LIMA,1501,LIMA,150131,SAN ISIDRO,2185,CPNP ORRANTIA DEL MAR,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050107,HURTO AGRAVADO,2018,1,4,mañana,"1/4/2018, 11:00 AM",1,-8576504.793137772,-1356206.200808965
MZ A1 LT 3 CALLE 7 URB. VILLA CORPAC,15,LIMA,1501,LIMA,150106,CARABAYLLO,1840,CPNP EL PROGRESO,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050103,HURTO AGRAVADO EN CASA HABITADA,2018,1,7,tarde,"1/7/2018, 4:00 PM",1,-8570192.3434887,-1322148.3215434283
"Moquegua 140, Carabayllo, Perú",15,LIMA,1501,LIMA,150106,CARABAYLLO,1835,CPNP SANTA ISABEL,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,7,noche,"1/7/2018, 8:30 PM",1,-8574643.747100208,-1333602.6551967403
LOS COCOTEROS-URB. EL GOLF,13,LA LIBERTAD,1301,TRUJILLO,130111,VICTOR LARCO HERRERA,1092,CPNP BUENOS AIRES,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050215,ROBO AGRAVADO,2018,1,7,noche,"1/7/2018, 10:10 PM",1,-8798559.302869862,-909260.2472035738
